id;eng_title;rus_title;rating
571405;Jennifer's Body;Тело Дженнифер (2009);
571405;The Fast and the Furious: Tokyo Drift;Тройной форсаж: Токийский дрифт (2006);
571405;The Chronicles of Riddick;Хроники Риддика (2004);
571405;The Faculty;Факультет (1998);
571405;Spider-Man 2;Человек-паук 2 (2004);
571405;True Lies;Правдивая ложь (1994);
571405;The Social Network;Социальная сеть (2010);9
571405;Resident Evil: Afterlife;Обитель зла 4: Жизнь после смерти 3D (2010);10
571405;District 9;Район №9 (2009);10
571405;Kingdom of Heaven;Царство небесное (2005);10
571405;Pineapple Express;Ананасовый экспресс: Сижу, курю (2008);10
571405;Interview with the Vampire: The Vampire Chronicles;Интервью с вампиром (1994);10
571405;Alpha Dog;Альфа Дог (2005);10
571405;Madagascar: Escape 2 Africa;Мадагаскар 2 (2008);10
571405;Resident Evil: Extinction;Обитель зла 3 (2007);10
571405;X-Men: The Last Stand;Люди Икс: Последняя битва (2006);10
571409;The Chronicles of Riddick;Хроники Риддика (2004);9
571409;Dorian Gray;Дориан Грей (2009);9
571409;The Transporter;Перевозчик (2002);10
571409;Thor;Тор (2011);10
571409;Kate & Leopold;Кейт и Лео (2001);10
571409;Life of Pi;Жизнь Пи (2012);1
571409; ;Девчата (1962);10
571409;The Matrix Revolutions;Матрица: Революция (2003);10
571409;The Matrix Reloaded;Матрица: Перезагрузка (2003);10
571409;Prince of Persia: The Sands of Time;Принц Персии: Пески времени (2010);8
571409; ;Ирония судьбы, или С легким паром! (1975);10
571409;Tres metros sobre el cielo;Три метра над уровнем неба (2010);
571409;1408;1408 (2007);10
571409;Star Wars;Звёздные войны: Эпизод 4 – Новая надежда (1977);
571409; ;Собачье сердце (1988);2
571409;Harry Potter and the Half-Blood Prince;Гарри Поттер и Принц-полукровка (2009);5
571409;Il bisbetico domato;Укрощение строптивого (1980);10
571409; ;Брат 2 (2000);9
571409;Mr. & Mrs. Smith;Мистер и миссис Смит (2005);10
571409;Cloud Atlas;Облачный атлас (2012);1
571409;I, Robot;Я, робот (2004);9
571409; ;Служебный роман (1977);10
571409;Van Helsing;Ван Хельсинг (2004);9
571409;Ratatouille;Рататуй (2007);8
571409;Harry Potter and the Chamber of Secrets;Гарри Поттер и Тайная комната (2002);4
571409;Men in Black;Люди в черном (1997);10
571409; ;Бриллиантовая рука (1968);10
571409;Star Wars: Episode III - Revenge of the Sith;Звёздные войны: Эпизод 3 – Месть ситхов (2005);2
571409;Sherlock Holmes: A Game of Shadows;Шерлок Холмс: Игра теней (2011);10
571409;The Hobbit: An Unexpected Journey;Хоббит: Нежданное путешествие (2012);10
571409;Hauru no ugoku shiro;Ходячий замок (2004);10
571409;After.Life;Жизнь за гранью (2009);2
571409; ;Про уродов и людей (1998);7
571409;Bedtime Stories;Сказки на ночь (2008);7
571409;Bride Wars;Война невест (2009);1
571409; ;Юленька (2008);5
571409;X-Men Origins: Wolverine;Люди Икс: Начало. Росомаха (2009);7
571409;Treasure Raiders;Охотники за сокровищами (2007);1
571409;Dellamorte Dellamore;О смерти, о любви (1993);1
571409;The Frighteners;Страшилы (1996);10
571409;Les visiteurs;Пришельцы (1993);10
571409;Penelope;Пенелопа (2006);7
571409; ;Моя морячка (1990);10
571409;Miranda;Миранда (1985);1
571409; ;Любовница из Москвы (2001);10
571409; ;Легкий поцелуй (2003);10
571409;Iron Man;Железный человек (2008);10
571409; ;Жених из Майами (1994);10
571409; ;Будьте моим мужем (1981);10
571409; ;Агент в мини-юбке (2000);10
571413; ;Майор Гром: Чумной Доктор (2021);9
571413; ;Непосредственно Каха! (2020);1
571413;Psycho Goreman;Псих-расчленитель (2020);9
571413;Feedback;Обратная связь (2019);10
571413;Sky Captain and the World of Tomorrow;Небесный капитан и мир будущего (2004);8
